StockReferenceID;IssueID;Condition;AvailableQty;Price
58212;8809;Average;3;20.77
58213;8810;Average;31;234.92
58214;8811;Average;22;106.58
58215;8812;Average;19;96.86
58216;8813;Average;24;121.77
58217;8814;Average;28;131.97
58218;8815;Average;8;12.14
58219;8816;Average;13;119.49
58220;8817;Average;16;144.77
58221;8818;Average;39;169.65
58222;8819;Average;39;198.30
58223;8820;Average;28;188.32
58224;8821;Average;5;160.61
58225;8822;Average;30;132.53
58226;8823;Average;38;34.66
58227;8824;Average;12;125.14
58228;8825;Average;28;13.48
58229;8826;Average;13;123.44
58230;8827;Average;2;89.26
58231;8828;Average;23;104.17
58232;8829;Average;19;33.14
58233;8830;Average;20;57.27
58234;8831;Average;34;95.19
58235;8832;Average;24;65.20
58236;8833;Average;7;45.73
58237;8834;Average;20;190.42
58238;8835;Average;34;247.69
58239;8836;Average;27;220.18
58240;8837;Average;0;118.75
58241;8838;Average;30;244.75
58242;8839;Average;32;52.18
58243;8840;Average;7;122.32
58244;8841;Average;30;176.19
58245;8842;Average;15;82.66
58246;8843;Average;4;97.38
58247;8844;Average;18;10.98
58248;8845;Average;6;155.30
58249;8846;Average;3;58.26
58250;8847;Average;1;101.51
58251;8848;Average;26;13.73
58252;8849;Average;38;59.77
58253;8850;Average;15;42.21
58254;8851;Average;36;149.41
58255;8852;Average;20;125.29
58256;8853;Average;1;133.98
58257;8854;Average;27;163.52
58258;8855;Average;33;116.13
58259;8856;Average;39;189.90
58260;8857;Average;3;42.75
58261;8858;Average;9;56.97
58262;8859;Average;36;178.15
58263;8860;Average;30;81.83
58264;8861;Average;13;192.43
58265;8862;Average;33;33.81
58266;8863;Average;10;160.86
58267;8864;Average;9;171.47
58268;8865;Average;29;167.73
58269;8866;Average;35;247.13
58270;8867;Average;16;7.11
58271;8868;Average;39;215.21
58272;8869;Average;2;244.69
58273;8870;Average;36;80.18
58274;8871;Average;14;90.10
58275;8872;Average;19;9.86
58276;8873;Average;36;112.43
58277;8874;Average;15;30.07
58278;8875;Average;11;83.56
58279;8876;Average;3;163.71
58280;8877;Average;30;236.69
58281;8878;Average;27;123.38
58282;8879;Average;34;59.39
58283;8880;Average;8;124.66
58284;8881;Average;15;23.83
58285;8882;Average;31;192.75
58286;8883;Average;6;18.31
58287;8884;Average;34;43.27
58288;8885;Average;34;203.62
58289;8886;Average;5;241.10
58290;8887;Average;6;216.12
58291;8888;Average;17;30.30
58292;8889;Average;12;27.25
58293;8890;Average;6;52.83
58294;8891;Average;4;194.36
58295;8892;Average;38;134.63
58296;8893;Average;5;189.14
58297;8894;Average;3;114.72
58298;8895;Average;28;122.30
58299;8896;Average;21;247.39
58300;8897;Average;24;80.95
58301;8898;Average;8;152.73
58302;8899;Average;33;141.22
58303;8900;Average;27;10.02
58304;8901;Average;8;194.86
58305;8902;Average;32;161.44
58306;8903;Average;3;5.09
58307;8904;Average;24;86.41
58308;8905;Average;16;232.06
58309;8906;Average;1;77.80
58310;8907;Average;10;130.35
58311;8908;Average;37;111.23
58312;8909;Average;27;193.77
58313;8910;Average;36;91.56
58314;8911;Average;0;94.81
58315;8912;Average;8;2.11
58316;8913;Average;29;86.03
58317;8914;Average;31;200.79
58318;8915;Average;1;181.49
58319;8916;Average;23;173.56
58320;8917;Average;37;230.06
58321;8918;Average;18;234.97
58322;8919;Average;16;52.19
58323;8920;Average;2;18.01
58324;8921;Average;33;67.17
58325;8922;Average;32;171.23
58326;8923;Average;8;75.19
58327;8924;Average;39;5.81
58328;8925;Average;21;196.36
58329;8926;Average;4;105.26
58330;8927;Average;13;96.67
58331;8928;Average;24;40.77
58332;8929;Average;24;110.17
58333;8930;Average;31;32.47
58334;8931;Average;7;153.64
58335;8932;Average;8;238.57
58336;8933;Average;32;150.33
58337;8934;Average;39;248.42
58338;8935;Average;23;194.35
58339;8936;Average;35;44.31
58340;8937;Average;21;225.93
58341;8938;Average;31;191.79
58342;8939;Average;10;80.87
58343;8940;Average;31;189.26
58344;8941;Average;8;134.05
58345;8942;Average;5;202.41
58346;8943;Average;29;229.90
58347;8944;Average;12;213.65
58348;8945;Average;1;15.67
58349;8946;Average;15;82.28
58350;8947;Average;12;191.29
58351;8948;Average;8;26.83
58352;8949;Average;16;161.09
58353;8950;Average;19;10.22
58354;8951;Average;22;226.30
58355;8952;Average;34;122.96
58356;8953;Average;1;75.64
58357;8954;Average;39;147.00
58358;8955;Average;17;42.87
58359;8956;Average;3;240.02
58360;8957;Average;16;169.78
58361;8958;Average;15;96.00
58362;8959;Average;28;53.08
58363;8960;Average;21;86.68
58364;8961;Average;8;169.52
58365;8962;Average;15;199.12
58366;8963;Average;10;142.17
58367;8964;Average;21;131.22
58368;8965;Average;18;196.18
58369;8966;Average;9;181.99
58370;8967;Average;14;151.46
58371;8968;Average;23;10.94
58372;8969;Average;11;225.41
58373;8970;Average;36;237.35
58374;8971;Average;30;164.40
58375;8972;Average;20;34.57
58376;8973;Average;29;231.55
58377;8974;Average;38;125.01
58378;8975;Average;15;14.44
58379;8976;Average;31;27.02
58380;8977;Average;5;16.19
58381;8978;Average;15;233.07
58382;8979;Average;23;238.77
58383;8980;Average;16;235.43
58384;8981;Average;15;195.88
58385;8982;Average;1;189.79
58386;8983;Average;15;157.06
58387;8984;Average;36;108.81
58388;8985;Average;25;95.39
58389;8986;Average;26;198.46
58390;8987;Average;14;55.04
58391;8988;Average;19;93.98
58392;8989;Average;37;176.19
58393;8990;Average;10;135.64
58394;8991;Average;37;53.43
58395;8992;Average;8;41.64
58396;8993;Average;6;117.87
58397;8994;Average;10;106.77
58398;8995;Average;17;44.55
58399;8996;Average;23;14.17
58400;8997;Average;31;152.48
58401;8998;Average;16;40.43
58402;8999;Average;13;107.40
58403;9000;Average;21;158.35
58404;9001;Average;4;232.42
58405;9002;Average;12;122.04
58406;9003;Average;23;134.66
58407;9004;Average;25;206.24
58408;9005;Average;25;234.88
58409;9006;Average;7;213.60
58410;9007;Average;14;16.91
58411;9008;Average;5;111.07
58412;9009;Average;24;54.12
58413;9010;Average;19;177.35
58414;9011;Average;1;188.53
58415;9012;Average;7;35.30
58416;9013;Average;23;244.29
58417;9014;Average;10;89.30
58418;9015;Average;34;179.18
58419;9016;Average;20;142.43
58420;9017;Average;38;36.78
58421;9018;Average;29;177.70
58422;9019;Average;36;99.41
58423;9020;Average;10;241.82
58424;9021;Average;27;154.66
58425;9022;Average;11;110.45
58426;9023;Average;36;174.26
58427;9024;Average;21;82.04
58428;9025;Average;27;153.80
58429;9026;Average;17;112.21
58430;9027;Average;12;135.53
58431;9028;Average;32;31.78
58432;9029;Average;22;234.21
58433;9030;Average;8;245.89
58434;9031;Average;37;112.45
58435;9032;Average;4;102.67
58436;9033;Average;34;246.64
58437;9034;Average;24;200.90
58438;9035;Average;8;28.96
58439;9036;Average;25;231.16
58440;9037;Average;34;3.00
58441;9038;Average;36;108.32
58442;9039;Average;36;36.55
58443;9040;Average;21;130.15
58444;9041;Average;27;64.00
58445;9042;Average;33;2.90
58446;9043;Average;20;41.22
58447;9044;Average;37;114.39
58448;9045;Average;26;116.65
58449;9046;Average;13;200.33
58450;9047;Average;27;46.51
58451;9048;Average;2;167.99
58452;9049;Average;31;239.63
58453;9050;Average;15;55.64
58454;9051;Average;11;0.91
58455;9052;Average;14;48.17
58456;9053;Average;38;94.30
58457;9054;Average;33;74.36
58458;9055;Average;24;176.29
58459;9056;Average;33;172.81
58460;9057;Average;27;32.28
58461;9058;Average;21;219.93
58462;9059;Average;4;176.80
58463;9060;Average;25;87.28
58464;9061;Average;19;233.04
58465;9062;Average;20;48.42
58466;9063;Average;15;23.46
58467;9064;Average;29;83.00
58468;9065;Average;38;89.16
58469;9066;Average;15;13.67
58470;9067;Average;13;15.12
58471;9068;Average;18;121.96
58472;9069;Average;12;164.39
58473;9070;Average;8;66.53
58474;9071;Average;4;99.20
58475;9072;Average;3;227.81
58476;9073;Average;17;166.56
58477;9074;Average;11;234.12
58478;9075;Average;14;38.97
58479;9076;Average;37;225.20
58480;9077;Average;15;19.04
58481;9078;Average;15;23.88
58482;9079;Average;29;68.99
58483;9080;Average;5;222.43
58484;9081;Average;25;119.80
58485;9082;Average;30;165.79
58486;9083;Average;12;176.26
58487;9084;Average;19;54.78
58488;9085;Average;39;19.37
58489;9086;Average;39;214.55
58490;9087;Average;33;20.28
58491;9088;Average;2;213.37
58492;9089;Average;35;160.00
58493;9090;Average;25;103.42
58494;9091;Average;1;81.37
58495;9092;Average;12;37.84
58496;9093;Average;8;11.04
58497;9094;Average;24;24.38
58498;9095;Average;11;91.80
58499;9096;Average;39;130.66
58500;9097;Average;18;121.84
58501;9098;Average;24;36.75
58502;9099;Average;1;0.90
58503;9100;Average;13;6.65
58504;9101;Average;32;237.08
58505;9102;Average;29;180.35
58506;9103;Average;11;202.92
58507;9104;Average;12;57.60
58508;9105;Average;3;17.74
58509;9106;Average;8;148.97
58510;9107;Average;39;236.15
58511;9108;Average;18;201.46
58512;9109;Average;14;171.09
58513;9110;Average;38;207.16
58514;9111;Average;37;77.94
58515;9112;Average;12;192.85
58516;9113;Average;28;22.20
58517;9114;Average;19;208.80
58518;9115;Average;31;181.61
58519;9116;Average;36;182.30
58520;9117;Average;36;70.46
58521;9118;Average;31;153.90
58522;9119;Average;28;140.30
58523;9120;Average;1;57.48
58524;9121;Average;34;224.56
58525;9122;Average;7;104.07
58526;9123;Average;23;197.59
58527;9124;Average;19;58.39
58528;9125;Average;6;80.11
58529;9126;Average;36;200.28
58530;9127;Average;11;146.37
58531;9128;Average;23;20.43
58532;9129;Average;7;171.50
58533;9130;Average;12;232.86
58534;9131;Average;37;154.54
58535;9132;Average;22;20.01
58536;9133;Average;30;37.38
58537;9134;Average;18;209.28
58538;9135;Average;11;46.79
58539;9136;Average;3;110.03
58540;9137;Average;29;147.46
58541;9138;Average;17;24.76
58542;9139;Average;37;34.33
58543;9140;Average;27;25.67
58544;9141;Average;17;186.01
58545;9142;Average;10;130.35
58546;9143;Average;13;34.64
58547;9144;Average;21;74.15
58548;9145;Average;34;143.60
58549;9146;Average;38;83.43
58550;9147;Average;32;228.25
58551;9148;Average;27;25.96
58552;9149;Average;14;96.47
58553;9150;Average;20;216.19
58554;9151;Average;21;221.28
58555;9152;Average;10;40.11
58556;9153;Average;15;32.85
58557;9154;Average;20;226.83
58558;9155;Average;11;137.05
58559;9156;Average;36;182.40
58560;9157;Average;13;181.22
58561;9158;Average;6;151.39
58562;9159;Average;5;99.72
58563;9160;Average;3;49.31
58564;9161;Average;6;130.02
58565;9162;Average;31;167.27
58566;9163;Average;16;69.08
58567;9164;Average;39;216.60
58568;9165;Average;33;53.69
58569;9166;Average;15;60.09
58570;9167;Average;29;20.92
58571;9168;Average;32;194.24
58572;9169;Average;22;210.18
58573;9170;Average;33;216.21
58574;9171;Average;1;243.51
58575;9172;Average;38;140.46
58576;9173;Average;9;125.33
58577;9174;Average;36;38.48
58578;9175;Average;19;117.60
58579;9176;Average;3;28.10
58580;9177;Average;29;144.71
58581;9178;Average;36;111.25
58582;9179;Average;3;149.03
58583;9180;Average;7;215.65
58584;9181;Average;30;129.89
58585;9182;Average;11;202.85
58586;9183;Average;38;135.66
58587;9184;Average;14;21.83
58588;9185;Average;15;113.03
58589;9186;Average;9;197.28
58590;9187;Average;23;224.64
58591;9188;Average;35;136.23
58592;9189;Average;5;62.07
58593;9190;Average;26;103.18
58594;9191;Average;23;5.19
58595;9192;Average;3;90.03
58596;9193;Average;11;192.51
58597;9194;Average;5;68.00
58598;9195;Average;13;152.91
58599;9196;Average;6;205.57
58600;9197;Average;5;83.32
58601;9198;Average;21;155.26
58602;9199;Average;38;197.39
58603;9200;Average;17;11.80
58604;9201;Average;2;20.31
58605;9202;Average;25;209.09
58606;9203;Average;24;48.36
58607;9204;Average;29;176.12
58608;9205;Average;37;13.10
58609;9206;Average;36;39.73
58610;9207;Average;32;144.59
58611;9208;Average;18;80.24
58612;9209;Average;19;96.21
58613;9210;Average;31;71.74
58614;9211;Average;3;201.18
58615;9212;Average;7;31.77
58616;9213;Average;22;52.03
58617;9214;Average;27;103.45
58618;9215;Average;15;46.14
58619;9216;Average;22;140.44
58620;9217;Average;7;207.37
58621;9218;Average;32;75.12
58622;9219;Average;25;210.35
58623;9220;Average;39;22.27
58624;9221;Average;12;212.01
58625;9222;Average;30;73.25
58626;9223;Average;20;31.11
58627;9224;Average;16;80.70
58628;9225;Average;4;155.38
58629;9226;Average;20;87.29
58630;9227;Average;26;242.79
58631;9228;Average;0;243.24
58632;9229;Average;37;249.71
58633;9230;Average;33;63.51
58634;9231;Average;36;196.18
58635;9232;Average;0;184.25
58636;9233;Average;28;190.04
58637;9234;Average;18;136.42
58638;9235;Average;24;56.54
58639;9236;Average;26;210.87
58640;9237;Average;16;121.32
58641;9238;Average;39;58.49
58642;9239;Average;17;72.97
58643;9240;Average;17;174.03
58644;9241;Average;9;31.24
58645;9242;Average;26;165.72
58646;9243;Average;18;20.52
58647;9244;Average;35;40.56
58648;9245;Average;27;68.62
58649;9246;Average;26;62.79
58650;9247;Average;24;211.34
58651;9248;Average;18;151.25
58652;9249;Average;29;239.05
58653;9250;Average;4;96.21
58654;9251;Average;39;86.31
58655;9252;Average;33;241.84
58656;9253;Average;11;164.65
58657;9254;Average;0;196.38
58658;9255;Average;16;157.68
58659;9256;Average;23;60.20
58660;9257;Average;11;120.27
58661;9258;Average;27;114.75
58662;9259;Average;18;54.42
58663;9260;Average;16;9.63
58664;9261;Average;34;90.72
58665;9262;Average;27;33.88
58666;9263;Average;29;52.00
58667;9264;Average;1;2.98
58668;9265;Average;34;91.36
58669;9266;Average;39;67.25
58670;9267;Average;0;189.36
58671;9268;Average;11;115.12
58672;9269;Average;15;99.76
58673;9270;Average;33;183.83
58674;9271;Average;13;173.12
58675;9272;Average;33;181.93
58676;9273;Average;38;70.90
58677;9274;Average;23;38.14
58678;9275;Average;25;76.51
58679;9276;Average;7;15.32
58680;9277;Average;35;195.60
58681;9278;Average;34;23.38
58682;9279;Average;14;133.70
58683;9280;Average;22;237.99
58684;9281;Average;32;68.19
58685;9282;Average;20;73.35
58686;9283;Average;4;115.43
58687;9284;Average;31;218.80
58688;9285;Average;1;13.42
58689;9286;Average;2;133.92
58690;9287;Average;21;51.11
58691;9288;Average;24;137.15
58692;9289;Average;25;122.14
58693;9290;Average;34;109.28
58694;9291;Average;3;31.51
58695;9292;Average;27;114.06
58696;9293;Average;35;226.43
58697;9294;Average;6;122.90
58698;9295;Average;18;110.96
58699;9296;Average;26;81.13
58700;9297;Average;8;78.11
58701;9298;Average;11;112.13
58702;9299;Average;37;208.37
58703;9300;Average;21;77.57
58704;9301;Average;7;236.60
58705;9302;Average;14;165.17
58706;9303;Average;29;177.81
58707;9304;Average;6;218.78
58708;9305;Average;10;220.37
58709;9306;Average;33;71.79
58710;9307;Average;21;193.10
58711;9308;Average;36;222.66
58712;9309;Average;36;128.74
58713;9310;Average;29;17.08
58714;9311;Average;16;62.79
58715;9312;Average;22;77.17
58716;9313;Average;35;85.59
58717;9314;Average;8;102.42
58718;9315;Average;21;183.15
58719;9316;Average;34;164.47
58720;9317;Average;10;194.71
58721;9318;Average;15;39.53
58722;9319;Average;8;120.14
58723;9320;Average;25;101.27
58724;9321;Average;29;158.24
58725;9322;Average;33;107.81
58726;9323;Average;21;169.21
58727;9324;Average;10;108.49
58728;9325;Average;5;187.71
58729;9326;Average;23;194.80
58730;9327;Average;0;128.55
58731;9328;Average;34;124.90
58732;9329;Average;3;125.57
58733;9330;Average;31;38.39
58734;9331;Average;38;227.41
58735;9332;Average;8;95.37
58736;9333;Average;28;121.63
58737;9334;Average;16;241.85
58738;9335;Average;12;67.77
58739;9336;Average;33;182.25
58740;9337;Average;0;78.65
58741;9338;Average;35;9.61
58742;9339;Average;38;49.84
58743;9340;Average;35;96.25
58744;9341;Average;38;247.59
58745;9342;Average;12;247.07
58746;9343;Average;20;95.14
58747;9344;Average;30;59.88
58748;9345;Average;18;71.47
58749;9346;Average;26;88.20
58750;9347;Average;15;35.74
58751;9348;Average;19;72.04
58752;9349;Average;20;176.94
58753;9350;Average;10;8.61
58754;9351;Average;30;8.71
58755;9352;Average;19;208.43
58756;9353;Average;28;53.61
58757;9354;Average;6;244.26
58758;9355;Average;35;223.13
58759;9356;Average;9;239.12
58760;9357;Average;8;238.75
58761;9358;Average;23;115.75
58762;9359;Average;1;181.71
58763;9360;Average;33;107.82
58764;9361;Average;12;92.99
58765;9362;Average;7;5.27
58766;9363;Average;39;179.81
58767;9364;Average;9;71.24
58768;9365;Average;37;181.19
58769;9366;Average;37;188.83
58770;9367;Average;25;57.45
58771;9368;Average;15;97.40
58772;9369;Average;38;11.56
58773;9370;Average;32;92.58
58774;9371;Average;12;127.62
58775;9372;Average;12;190.78
58776;9373;Average;37;212.71
58777;9374;Average;31;136.21
58778;9375;Average;29;193.88
58779;9376;Average;30;234.43
58780;9377;Average;15;122.61
58781;9378;Average;11;23.30
58782;9379;Average;25;175.24
58783;9380;Average;10;161.92
58784;9381;Average;10;67.36
58785;9382;Average;8;107.58
58786;9383;Average;11;115.98
58787;9384;Average;15;164.98
58788;9385;Average;15;18.61
58789;9386;Average;38;102.97
58790;9387;Average;38;26.14
58791;9388;Average;26;44.43
58792;9389;Average;0;110.36
58793;9390;Average;21;183.46
58794;9391;Average;10;168.52
58795;9392;Average;7;190.07
58796;9393;Average;37;129.03
58797;9394;Average;6;159.18
58798;9395;Average;11;132.02
58799;9396;Average;30;212.71
58800;9397;Average;23;237.75
58801;9398;Average;23;222.97
58802;9399;Average;38;25.87
58803;9400;Average;4;87.39
58804;9401;Average;8;220.38
58805;9402;Average;27;186.71
58806;9403;Average;9;231.86
58807;9404;Average;19;126.13
58808;9405;Average;6;189.50
58809;9406;Average;21;217.38
58810;9407;Average;16;126.04
58811;9408;Average;20;216.89
58812;9409;Average;39;173.78
58813;9410;Average;9;101.73
58814;9411;Average;1;196.87
58815;9412;Average;21;76.30
58816;9413;Average;31;100.91
58817;9414;Average;24;198.15
58818;9415;Average;35;142.43
58819;9416;Average;5;57.71
58820;9417;Average;18;204.73
58821;9418;Average;10;215.65
58822;9419;Average;4;109.13
58823;9420;Average;14;118.42
58824;9421;Average;19;121.16
58825;9422;Average;28;202.70
58826;9423;Average;20;128.82
58827;9424;Average;35;192.74
58828;9425;Average;18;244.72
58829;9426;Average;36;185.77
58830;9427;Average;3;82.61
58831;9428;Average;3;152.84
58832;9429;Average;17;45.72
58833;9430;Average;18;58.00
58834;9431;Average;37;23.38
58835;9432;Average;28;192.40
58836;9433;Average;1;126.04
58837;9434;Average;14;166.55
58838;9435;Average;38;1.29
58839;9436;Average;0;89.06
58840;9437;Average;13;69.99
58841;9438;Average;37;146.58
58842;9439;Average;28;17.34
58843;9440;Average;21;10.89
58844;9441;Average;20;143.18
58845;9442;Average;5;199.36
58846;9443;Average;10;76.68
58847;9444;Average;36;84.82
58848;9445;Average;36;202.81
58849;9446;Average;18;210.03
58850;9447;Average;17;62.31
58851;9448;Average;34;210.96
58852;9449;Average;38;119.69
58853;9450;Average;31;69.92
58854;9451;Average;30;183.22
58855;9452;Average;36;69.79
58856;9453;Average;38;166.58
58857;9454;Average;30;115.32
58858;9455;Average;3;67.01
58859;9456;Average;25;148.51
58860;9457;Average;30;235.21
58861;9458;Average;2;240.46
58862;9459;Average;39;223.38
58863;9460;Average;16;66.98
58864;9461;Average;34;12.53
58865;9462;Average;32;129.00
58866;9463;Average;24;238.38
58867;9464;Average;33;134.72
58868;9465;Average;36;118.73
