ComicCreatorsID,IssueID,CreatorID,CreatorRole
72788,15895,900,Cover Artist
72789,15896,193,Cover Artist
72790,15896,249,Artist
72791,15896,367,Writer
72792,15896,508,Writer
72793,15896,845,Artist
72794,15897,26,Writer
72795,15897,53,Cover Artist
72796,15897,353,Artist
72797,15897,895,Artist
72798,15898,33,Writer
72799,15898,524,Artist
72800,15898,881,Cover Artist
72801,15898,969,Writer
72802,15899,186,Artist
72803,15899,479,Cover Artist
72804,15899,804,Writer
72805,15899,824,Artist
72806,15899,961,Writer
72807,15900,236,Artist
72808,15900,518,Writer
72809,15900,761,Cover Artist
72810,15900,944,Writer
72811,15900,985,Artist
72812,15901,316,Writer
72813,15901,348,Artist
72814,15901,375,Cover Artist
72815,15901,779,Writer
72816,15902,30,Artist
72817,15902,32,Writer
72818,15902,123,Artist
72819,15902,205,Artist
72820,15902,437,Cover Artist
72821,15902,768,Writer
72822,15903,19,Artist
72823,15903,390,Writer
72824,15903,717,Cover Artist
72825,15904,273,Artist
72826,15904,351,Cover Artist
72827,15904,373,Artist
72828,15904,601,Writer
72829,15904,834,Writer
72830,15905,7,Writer
72831,15905,241,Cover Artist
72832,15905,417,Writer
72833,15905,687,Artist
72834,15905,917,Artist
72835,15906,580,Cover Artist
72836,15906,648,Artist
72837,15906,772,Writer
72838,15906,933,Artist
72839,15906,956,Artist
72840,15906,971,Writer
72841,15907,302,Artist
72842,15907,342,Cover Artist
72843,15907,410,Writer
72844,15907,964,Artist
72845,15908,706,Writer
72846,15908,753,Cover Artist
72847,15908,835,Writer
72848,15908,894,Artist
72849,15909,342,Writer
72850,15909,411,Cover Artist
72851,15909,547,Writer
72852,15909,770,Artist
72853,15910,113,Artist
72854,15910,596,Artist
72855,15910,682,Writer
72856,15910,920,Cover Artist
72857,15911,38,Writer
72858,15911,102,Writer
72859,15911,564,Artist
72860,15911,609,Cover Artist
72861,15911,775,Writer
72862,15911,970,Artist
72863,15912,14,Cover Artist
72864,15912,362,Writer
72865,15912,458,Artist
72866,15912,586,Artist
72867,15912,745,Artist
72868,15912,898,Writer
72869,15913,67,Writer
72870,15913,525,Artist
72871,15913,889,Cover Artist
72872,15914,50,Writer
72873,15914,143,Cover Artist
72874,15914,516,Artist
72875,15914,926,Artist
72876,15915,144,Writer
72877,15915,263,Artist
72878,15915,367,Artist
72879,15915,540,Cover Artist
72880,15915,584,Writer
72881,15915,592,Writer
72882,15916,8,Cover Artist
72883,15916,238,Artist
72884,15916,244,Artist
72885,15916,307,Writer
72886,15916,607,Writer
72887,15917,114,Cover Artist
72888,15917,353,Artist
72889,15917,454,Writer
72890,15917,578,Writer
72891,15917,619,Artist
72892,15918,17,Writer
72893,15918,385,Artist
72894,15918,401,Cover Artist
72895,15918,772,Artist
72896,15919,62,Artist
72897,15919,166,Writer
72898,15919,189,Writer
72899,15919,287,Cover Artist
72900,15919,553,Artist
72901,15920,293,Cover Artist
72902,15920,296,Writer
72903,15920,386,Artist
72904,15920,705,Writer
72905,15921,64,Artist
72906,15921,307,Writer
72907,15921,669,Writer
72908,15921,854,Cover Artist
72909,15921,918,Artist
72910,15922,47,Writer
72911,15922,100,Writer
72912,15922,698,Writer
72913,15922,714,Cover Artist
72914,15922,763,Artist
72915,15923,85,Artist
72916,15923,270,Writer
72917,15923,489,Artist
72918,15923,808,Cover Artist
72919,15923,884,Writer
72920,15924,85,Writer
72921,15924,462,Writer
72922,15924,565,Artist
72923,15924,624,Cover Artist
72924,15924,756,Artist
72925,15925,753,Writer
72926,15925,823,Artist
72927,15925,843,Writer
72928,15925,869,Cover Artist
72929,15926,68,Writer
72930,15926,354,Cover Artist
72931,15926,489,Artist
72932,15926,797,Artist
72933,15926,919,Writer
72934,15927,477,Cover Artist
72935,15927,481,Artist
72936,15927,952,Writer
72937,15928,149,Writer
72938,15928,361,Artist
72939,15928,642,Artist
72940,15928,819,Writer
72941,15928,907,Cover Artist
72942,15929,63,Writer
72943,15929,76,Writer
72944,15929,304,Cover Artist
72945,15929,757,Artist
72946,15929,766,Artist
72947,15930,3,Artist
72948,15930,60,Cover Artist
72949,15930,344,Writer
72950,15930,514,Artist
72951,15931,126,Artist
72952,15931,168,Writer
72953,15931,356,Cover Artist
72954,15931,488,Writer
72955,15931,532,Artist
72956,15932,78,Cover Artist
72957,15932,166,Artist
72958,15932,728,Writer
72959,15932,737,Artist
72960,15933,137,Artist
72961,15933,243,Artist
72962,15933,411,Cover Artist
72963,15933,689,Writer
72964,15934,10,Cover Artist
72965,15934,91,Writer
72966,15934,544,Artist
72967,15934,878,Writer
72968,15935,113,Artist
72969,15935,122,Writer
72970,15935,390,Cover Artist
72971,15935,539,Artist
72972,15935,676,Writer
72973,15936,23,Cover Artist
72974,15936,29,Artist
72975,15936,46,Writer
72976,15936,981,Artist
72977,15937,59,Writer
72978,15937,617,Cover Artist
72979,15937,664,Artist
72980,15937,719,Artist
72981,15938,120,Cover Artist
72982,15938,369,Writer
72983,15938,772,Writer
72984,15938,816,Artist
72985,15939,160,Writer
72986,15939,230,Artist
72987,15939,275,Cover Artist
72988,15939,645,Artist
72989,15939,991,Artist
72990,15940,104,Writer
72991,15940,241,Artist
72992,15940,357,Artist
72993,15940,613,Cover Artist
72994,15940,941,Artist
72995,15941,98,Writer
72996,15941,240,Artist
72997,15941,575,Writer
72998,15941,589,Artist
72999,15941,963,Cover Artist
73000,15942,295,Artist
73001,15942,504,Artist
73002,15942,936,Cover Artist
73003,15942,947,Writer
73004,15943,198,Artist
73005,15943,407,Writer
73006,15943,517,Artist
73007,15943,976,Cover Artist
73008,15944,117,Cover Artist
73009,15944,176,Artist
73010,15944,345,Writer
73011,15944,559,Artist
73012,15944,998,Writer
73013,15945,36,Writer
73014,15945,226,Artist
73015,15945,585,Artist
73016,15945,603,Writer
73017,15945,620,Cover Artist
73018,15946,378,Writer
73019,15946,415,Artist
73020,15946,448,Artist
73021,15946,486,Writer
73022,15946,620,Cover Artist
73023,15947,172,Artist
73024,15947,262,Writer
73025,15947,379,Artist
73026,15947,519,Cover Artist
73027,15948,13,Cover Artist
73028,15948,630,Artist
73029,15948,770,Artist
73030,15948,776,Writer
73031,15948,802,Writer
73032,15949,87,Writer
73033,15949,374,Artist
73034,15949,802,Cover Artist
73035,15950,46,Artist
73036,15950,467,Artist
73037,15950,538,Writer
73038,15950,707,Cover Artist
73039,15950,974,Writer
73040,15951,424,Artist
73041,15951,518,Artist
73042,15951,663,Writer
73043,15951,883,Cover Artist
73044,15952,41,Cover Artist
73045,15952,263,Artist
73046,15952,632,Artist
73047,15952,945,Writer
73048,15953,486,Artist
73049,15953,669,Artist
73050,15953,799,Cover Artist
73051,15953,888,Artist
73052,15953,903,Writer
73053,15954,19,Writer
73054,15954,157,Writer
73055,15954,503,Cover Artist
73056,15954,719,Artist
73057,15954,790,Writer
73058,15955,192,Artist
73059,15955,596,Writer
73060,15955,604,Cover Artist
73061,15955,646,Artist
73062,15955,884,Writer
73063,15956,39,Artist
73064,15956,87,Artist
73065,15956,542,Writer
73066,15956,636,Cover Artist
73067,15956,909,Writer
73068,15957,235,Artist
73069,15957,329,Writer
73070,15957,358,Writer
73071,15957,487,Cover Artist
73072,15957,702,Writer
73073,15958,82,Artist
73074,15958,410,Writer
73075,15958,427,Artist
73076,15958,448,Cover Artist
73077,15958,538,Writer
73078,15958,611,Writer
73079,15959,125,Cover Artist
73080,15959,585,Writer
73081,15959,893,Writer
73082,15959,988,Artist
73083,15960,119,Artist
73084,15960,395,Cover Artist
73085,15960,665,Writer
73086,15961,139,Cover Artist
73087,15961,432,Artist
73088,15961,539,Artist
73089,15961,614,Writer
73090,15961,725,Writer
73091,15962,24,Artist
73092,15962,25,Writer
73093,15962,204,Writer
73094,15962,418,Artist
73095,15962,464,Artist
73096,15962,643,Cover Artist
73097,15963,74,Writer
73098,15963,395,Artist
73099,15963,675,Writer
73100,15963,788,Cover Artist
73101,15963,882,Artist
73102,15964,34,Artist
73103,15964,39,Writer
73104,15964,449,Writer
73105,15964,815,Cover Artist
73106,15965,179,Cover Artist
73107,15965,215,Writer
73108,15965,270,Artist
73109,15965,981,Writer
73110,15966,111,Writer
73111,15966,180,Artist
73112,15966,212,Writer
73113,15966,444,Cover Artist
73114,15966,711,Artist
73115,15967,288,Writer
73116,15967,320,Artist
73117,15967,469,Writer
73118,15967,793,Cover Artist
73119,15967,915,Artist
73120,15968,28,Artist
73121,15968,74,Artist
73122,15968,369,Writer
73123,15968,426,Cover Artist
73124,15969,188,Writer
73125,15969,206,Cover Artist
73126,15969,400,Writer
73127,15969,522,Artist
73128,15970,167,Writer
73129,15970,189,Writer
73130,15970,243,Artist
73131,15970,734,Artist
73132,15970,929,Cover Artist
73133,15971,340,Writer
73134,15971,636,Artist
73135,15971,675,Artist
73136,15971,851,Cover Artist
73137,15972,48,Artist
73138,15972,584,Writer
73139,15972,746,Writer
73140,15972,799,Cover Artist
73141,15973,280,Artist
73142,15973,506,Writer
73143,15973,572,Writer
73144,15973,750,Cover Artist
73145,15974,274,Artist
73146,15974,401,Cover Artist
73147,15974,689,Artist
73148,15974,718,Writer
73149,15974,769,Writer
73150,15975,38,Writer
73151,15975,526,Artist
73152,15975,735,Cover Artist
73153,15975,772,Artist
73154,15975,804,Artist
73155,15976,145,Writer
73156,15976,189,Cover Artist
73157,15976,540,Artist
73158,15976,713,Artist
73159,15976,808,Writer
73160,15977,53,Writer
73161,15977,385,Artist
73162,15977,608,Cover Artist
73163,15977,700,Artist
73164,15978,80,Cover Artist
73165,15978,581,Artist
73166,15978,678,Writer
73167,15978,705,Artist
73168,15978,730,Artist
73169,15979,101,Writer
73170,15979,243,Artist
73171,15979,436,Cover Artist
73172,15979,531,Writer
73173,15979,994,Artist
73174,15980,209,Artist
73175,15980,614,Writer
73176,15980,979,Cover Artist
73177,15981,669,Writer
73178,15981,739,Artist
73179,15981,785,Cover Artist
73180,15982,97,Cover Artist
73181,15982,259,Writer
73182,15982,522,Artist
73183,15983,62,Artist
73184,15983,113,Artist
73185,15983,230,Writer
73186,15983,260,Artist
73187,15983,272,Cover Artist
73188,15983,527,Writer
73189,15984,75,Writer
73190,15984,220,Artist
73191,15984,313,Writer
73192,15984,341,Cover Artist
73193,15984,939,Artist
73194,15985,202,Artist
73195,15985,246,Artist
73196,15985,261,Writer
73197,15985,562,Artist
73198,15985,751,Writer
73199,15985,841,Cover Artist
73200,15986,36,Writer
73201,15986,334,Artist
73202,15986,499,Artist
73203,15986,573,Artist
73204,15986,924,Cover Artist
73205,15987,594,Artist
73206,15987,613,Artist
73207,15987,662,Writer
73208,15987,683,Artist
73209,15987,811,Cover Artist
73210,15988,265,Writer
73211,15988,456,Artist
73212,15988,894,Cover Artist
73213,15988,996,Writer
73214,15989,1,Writer
73215,15989,25,Writer
73216,15989,29,Artist
73217,15989,133,Cover Artist
73218,15989,222,Artist
73219,15990,130,Writer
73220,15990,191,Artist
73221,15990,250,Cover Artist
73222,15990,320,Writer
73223,15991,273,Writer
73224,15991,349,Writer
73225,15991,703,Artist
73226,15991,792,Artist
73227,15991,989,Cover Artist
73228,15992,259,Writer
73229,15992,561,Artist
73230,15992,731,Cover Artist
73231,15992,988,Writer
73232,15993,346,Artist
73233,15993,590,Cover Artist
73234,15993,804,Writer
73235,15994,33,Writer
73236,15994,705,Cover Artist
73237,15994,835,Artist
73238,15994,976,Artist
73239,15995,8,Cover Artist
73240,15995,52,Writer
73241,15995,620,Artist
73242,15995,875,Artist
73243,15996,25,Cover Artist
73244,15996,211,Artist
73245,15996,501,Artist
73246,15996,639,Writer
73247,15997,260,Writer
73248,15997,472,Cover Artist
73249,15997,775,Artist
73250,15997,914,Writer
73251,15998,174,Artist
73252,15998,207,Cover Artist
73253,15998,231,Writer
73254,15998,619,Writer
73255,15999,119,Writer
73256,15999,353,Cover Artist
73257,15999,388,Artist
73258,15999,721,Artist
73259,16000,260,Artist
73260,16000,276,Writer
73261,16000,353,Writer
73262,16000,525,Artist
73263,16000,960,Cover Artist
73264,16001,42,Writer
73265,16001,330,Artist
73266,16001,640,Cover Artist
73267,16001,936,Artist
73268,16002,12,Cover Artist
73269,16002,545,Writer
73270,16002,601,Artist
73271,16002,859,Writer
73272,16003,53,Cover Artist
73273,16003,139,Writer
73274,16003,225,Writer
73275,16003,838,Artist
73276,16004,210,Artist
73277,16004,308,Artist
73278,16004,496,Cover Artist
73279,16004,628,Writer
73280,16005,286,Writer
73281,16005,357,Writer
73282,16005,488,Writer
73283,16005,749,Artist
73284,16005,794,Cover Artist
73285,16006,267,Writer
73286,16006,301,Artist
73287,16006,366,Cover Artist
73288,16006,963,Writer
73289,16007,635,Writer
73290,16007,657,Cover Artist
73291,16007,973,Artist
73292,16007,985,Artist
73293,16008,15,Cover Artist
73294,16008,339,Writer
73295,16008,811,Artist
73296,16008,859,Writer
73297,16009,58,Writer
73298,16009,179,Artist
73299,16009,217,Cover Artist
73300,16009,712,Artist
73301,16009,876,Writer
73302,16010,295,Artist
73303,16010,554,Writer
73304,16010,663,Cover Artist
73305,16010,925,Writer
73306,16011,116,Artist
73307,16011,211,Writer
73308,16011,320,Writer
73309,16011,741,Writer
73310,16011,882,Cover Artist
73311,16012,620,Cover Artist
73312,16012,627,Writer
73313,16012,794,Writer
73314,16013,109,Cover Artist
73315,16013,216,Writer
73316,16013,409,Artist
73317,16013,482,Artist
73318,16013,813,Writer
73319,16013,868,Artist
73320,16014,217,Writer
73321,16014,297,Writer
73322,16014,432,Cover Artist
73323,16014,512,Artist
73324,16014,815,Artist
73325,16015,34,Writer
73326,16015,193,Writer
73327,16015,540,Cover Artist
73328,16015,600,Artist
73329,16015,770,Artist
73330,16016,412,Writer
73331,16016,440,Cover Artist
73332,16016,453,Writer
73333,16016,984,Artist
73334,16017,200,Cover Artist
73335,16017,215,Writer
73336,16017,490,Artist
73337,16017,533,Artist
73338,16018,61,Artist
73339,16018,307,Writer
73340,16018,395,Writer
73341,16018,957,Cover Artist
73342,16019,30,Artist
73343,16019,215,Writer
73344,16019,497,Artist
73345,16019,787,Cover Artist
73346,16020,836,Artist
73347,16020,889,Cover Artist
73348,16020,890,Artist
73349,16020,916,Writer
73350,16021,462,Artist
73351,16021,764,Writer
73352,16021,790,Cover Artist
73353,16021,886,Artist
73354,16022,67,Cover Artist
73355,16022,308,Writer
73356,16022,521,Writer
73357,16022,554,Artist
73358,16022,723,Writer
73359,16022,862,Artist
73360,16023,126,Artist
73361,16023,349,Writer
73362,16023,481,Writer
73363,16023,997,Cover Artist
73364,16024,230,Writer
73365,16024,295,Writer
73366,16024,639,Cover Artist
73367,16024,696,Artist
73368,16025,363,Writer
73369,16025,450,Cover Artist
73370,16025,565,Artist
73371,16025,594,Artist
73372,16025,862,Writer
73373,16026,141,Artist
73374,16026,871,Cover Artist
73375,16026,903,Writer
73376,16026,916,Artist
73377,16027,130,Writer
73378,16027,227,Writer
73379,16027,260,Cover Artist
73380,16027,661,Artist
73381,16027,912,Artist
73382,16028,52,Cover Artist
73383,16028,61,Artist
73384,16028,131,Writer
73385,16028,522,Artist
73386,16028,980,Writer
73387,16029,44,Writer
73388,16029,427,Writer
73389,16029,561,Cover Artist
73390,16029,980,Artist
73391,16030,110,Writer
73392,16030,186,Artist
73393,16030,853,Writer
73394,16030,917,Cover Artist
73395,16031,207,Artist
73396,16031,332,Writer
73397,16031,388,Artist
73398,16031,434,Cover Artist
73399,16031,656,Writer
73400,16031,914,Writer
73401,16032,5,Cover Artist
73402,16032,221,Artist
73403,16032,462,Artist
73404,16032,707,Writer
73405,16032,879,Writer
73406,16033,108,Artist
73407,16033,194,Cover Artist
73408,16033,273,Writer
73409,16033,308,Writer
73410,16034,251,Writer
73411,16034,518,Writer
73412,16034,551,Artist
73413,16034,616,Artist
73414,16034,949,Cover Artist
73415,16035,284,Writer
73416,16035,417,Writer
73417,16035,607,Artist
73418,16035,943,Cover Artist
73419,16036,73,Cover Artist
73420,16036,313,Artist
73421,16036,493,Writer
73422,16036,747,Writer
73423,16036,762,Artist
73424,16037,6,Writer
73425,16037,383,Writer
73426,16037,479,Cover Artist
73427,16037,577,Artist
73428,16037,794,Artist
73429,16037,810,Writer
73430,16037,926,Artist
73431,16038,45,Writer
73432,16038,56,Cover Artist
73433,16038,152,Artist
73434,16038,257,Writer
73435,16038,908,Artist
73436,16039,10,Cover Artist
73437,16039,243,Writer
73438,16039,526,Artist
73439,16039,798,Writer
73440,16040,119,Cover Artist
73441,16040,217,Writer
73442,16040,302,Artist
73443,16040,672,Artist
73444,16040,897,Writer
73445,16041,234,Writer
73446,16041,276,Artist
73447,16041,391,Cover Artist
73448,16041,515,Writer
73449,16041,721,Writer
73450,16041,748,Artist
73451,16042,179,Writer
73452,16042,681,Writer
73453,16042,792,Writer
73454,16042,884,Artist
73455,16042,891,Artist
73456,16042,965,Cover Artist
73457,16043,158,Writer
73458,16043,471,Writer
73459,16043,539,Cover Artist
73460,16043,861,Artist
73461,16043,953,Artist
73462,16044,69,Writer
73463,16044,675,Cover Artist
73464,16044,837,Artist
73465,16044,853,Writer
73466,16045,136,Writer
73467,16045,638,Writer
73468,16045,865,Cover Artist
73469,16045,924,Artist
73470,16046,1,Artist
73471,16046,12,Writer
73472,16046,647,Artist
73473,16046,808,Writer
73474,16046,899,Cover Artist
73475,16047,238,Writer
73476,16047,412,Artist
73477,16047,452,Writer
73478,16047,484,Artist
73479,16047,716,Cover Artist
73480,16048,392,Writer
73481,16048,683,Artist
73482,16048,941,Cover Artist
73483,16049,241,Writer
73484,16049,559,Writer
73485,16049,610,Artist
73486,16049,808,Cover Artist
73487,16049,840,Artist
73488,16050,168,Writer
73489,16050,435,Cover Artist
73490,16050,468,Artist
73491,16050,718,Writer
73492,16050,904,Writer
73493,16051,125,Writer
73494,16051,168,Cover Artist
73495,16051,590,Artist
73496,16051,855,Writer
73497,16052,212,Artist
73498,16052,758,Cover Artist
73499,16052,823,Writer
73500,16053,68,Writer
73501,16053,174,Artist
73502,16053,765,Cover Artist
73503,16053,820,Artist
73504,16054,126,Writer
73505,16054,192,Writer
73506,16054,722,Artist
73507,16054,992,Cover Artist
73508,16055,605,Artist
73509,16055,615,Writer
73510,16055,755,Artist
73511,16055,834,Writer
73512,16055,913,Cover Artist
73513,16055,931,Writer
73514,16056,629,Cover Artist
73515,16056,682,Artist
73516,16056,815,Writer
73517,16056,868,Writer
73518,16057,114,Writer
73519,16057,272,Artist
73520,16057,829,Artist
73521,16057,901,Cover Artist
73522,16058,268,Writer
73523,16058,563,Writer
73524,16058,743,Writer
73525,16058,850,Cover Artist
73526,16058,981,Artist
73527,16059,126,Cover Artist
73528,16059,332,Artist
73529,16059,592,Artist
73530,16059,744,Writer
73531,16059,851,Writer
73532,16060,14,Writer
73533,16060,88,Artist
73534,16060,113,Artist
73535,16060,237,Writer
73536,16060,559,Cover Artist
73537,16060,612,Writer
73538,16061,202,Cover Artist
73539,16061,350,Artist
73540,16061,711,Artist
73541,16061,775,Writer
73542,16062,522,Artist
73543,16062,902,Artist
73544,16062,935,Cover Artist
